Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BTC_Supply,BTC_Demand,BTC_Daily_Return,BTC_Price_Change,BTC_Inflation,BTC_MarketCap,BTC_Supply_Proxy,BTC_Demand_Proxy,BTC_Intraday_Return_Pct,BTC_Market_Value_Proxy,LINK_Open,LINK_High,LINK_Low,LINK_Close,LINK_Volume,LINK_Supply,LINK_Demand,LINK_Daily_Return,LINK_Price_Change,LINK_Inflation,LINK_MarketCap,LINK_Supply_Proxy,LINK_Demand_Proxy,LINK_Intraday_Return_Pct,LINK_Market_Value_Proxy,Price_Ratio,BTC_Open_Norm,BTC_High_Norm,BTC_Low_Norm,BTC_Close_Norm,BTC_Volume_Norm,LINK_Open_Norm,LINK_High_Norm,LINK_Low_Norm,LINK_Close_Norm,LINK_Volume_Norm
2024-01-06,44178.953125,44227.632812,43475.15625,43989.195312,16092503468,16161922293.101095,16023382811.222637,-0.429521,-189.757812,-0.429521,710949956376672.0,16161922293.101095,16023382811.222637,-0.429521,710949956376672.0,14.067513,14.094763,13.267943,13.428382,379600087,397667371.049689,362353656.700697,-4.543316,-0.639132,-4.543316,5340029335.522231,397667371.049689,362353656.700697,-4.543316,5340029335.522231,3275.83737,0.336933,0.333155,0.335686,0.335367,0.037837,0.266914,0.264119,0.281439,0.254882,0.002223
2024-01-07,43998.464844,44495.570312,43662.230469,43943.097656,19330573863,19354929895.338177,19306248480.02684,-0.125839,-55.367188,-0.125839,850515574520718.1,19354929895.338177,19306248480.02684,-0.125839,850515574520718.1,13.426658,13.714838,13.057522,13.140297,310835368,317609267.146846,304205941.053427,-2.132778,-0.286361,-2.132778,4173480079.946068,317609267.146846,304205941.053427,-2.132778,4173480079.946068,3344.147995,0.335447,0.335334,0.337244,0.334988,0.04714,0.25461,0.25691,0.276921,0.249345,0.00182
2024-01-08,43948.707031,47218.0,43244.082031,46970.503906,42746192015,39996161704.3418,45685307137.48198,6.875736,3021.796875,6.875736,1878639869568793.0,39996161704.3418,45685307137.48198,6.875736,1878639869568793.0,13.141215,14.387363,12.648888,14.156994,553717423,513987641.261084,596518203.786966,7.729715,1.015779,7.729715,7276519884.515903,513987641.261084,596518203.786966,7.729715,7276519884.515903,3317.83035,0.335038,0.357482,0.33376,0.359902,0.114418,0.249129,0.269671,0.268145,0.268885,0.003244
2024-01-09,46987.640625,47893.699219,45244.714844,46139.730469,39821290992,40553087140.87373,39102700387.790375,-1.804539,-847.910156,-1.804539,1871108510355645.8,40553087140.87373,39102700387.790375,-1.804539,1871108510355645.8,14.157729,14.242672,13.395683,13.705976,546517541,564530945.076942,529078919.810106,-3.190862,-0.451754,-3.190862,7737447320.581584,564530945.076942,529078919.810106,-3.190862,7737447320.581584,3366.395216,0.360047,0.362979,0.350431,0.353065,0.106014,0.268647,0.266925,0.284182,0.260217,0.003202
2024-01-10,46121.539062,47647.222656,44483.152344,46627.777344,50114613298,49570518401.208,50664680277.92251,1.097618,506.238281,1.097618,2311363094825789.0,49570518401.208,50664680277.92251,1.097618,2311363094825789.0,13.706121,15.310247,13.595141,15.031819,661542902,603199596.033805,725529350.590041,9.672305,1.325698,9.672305,9067187355.692692,603199596.033805,725529350.590041,9.672305,9067187355.692692,3101.93838,0.352919,0.360974,0.344085,0.357081,0.135589,0.259976,0.287183,0.288466,0.285698,0.003877
2024-01-11,46656.074219,48969.371094,45678.644531,46368.585938,45833734549,46117906716.47825,45551313411.143845,-0.616186,-287.488281,-0.616186,2138422120840630.0,46117906716.47825,45551313411.143845,-0.616186,2138422120840630.0,15.035154,15.656934,14.633432,15.032686,697822804,697937374.530344,697708252.277083,-0.016416,-0.002468,-0.016416,10491873561.961754,697937374.530344,697708252.277083,-0.016416,10491873561.961754,3084.517645,0.357318,0.37173,0.354047,0.354948,0.123289,0.285494,0.293761,0.310762,0.285714,0.004089
2024-01-12,46354.792969,46498.136719,41903.769531,42853.167969,43332698900,46873507409.101654,40059361838.86796,-7.553965,-3501.625,-7.553965,2008678286286680.8,46873507409.101654,40059361838.86796,-7.553965,2008678286286680.8,15.031191,15.281561,13.765816,14.134305,577192494,613817980.234856,542752388.912542,-5.966832,-0.896886,-5.966832,8675890547.310755,613817980.234856,542752388.912542,-5.966832,8675890547.310755,3031.855331,0.354839,0.351626,0.322591,0.326019,0.116103,0.285418,0.286638,0.292131,0.268449,0.003382
2024-01-13,42799.445312,43234.660156,42464.144531,42842.382812,20601860469,20581212868.987667,20622528783.213627,0.100323,42.9375,0.100323,881748200478721.0,20581212868.987667,20622528783.213627,0.100323,881748200478721.0,14.131389,14.421743,13.853372,14.364035,299419280,294569758.535796,304348639.457583,1.646307,0.232646,1.646307,4231210219.248581,294569758.535796,304348639.457583,1.646307,4231210219.248581,2982.614833,0.32558,0.325077,0.327261,0.32593,0.050793,0.268141,0.270323,0.294011,0.272864,0.001753
2024-01-14,42842.261719,43065.597656,41724.613281,41796.269531,17521429522,17959920291.616196,17093644487.816734,-2.441496,-1045.992188,-2.441496,750657669268156.6,17959920291.616196,17093644487.816734,-2.441496,750657669268156.6,14.363695,15.354286,14.301936,14.797092,663453857,644021721.469035,683472320.412007,3.017311,0.433397,3.017311,9529648944.492418,644021721.469035,683472320.412007,3.017311,9529648944.492418,2824.627183,0.325933,0.323701,0.321098,0.317321,0.041942,0.272601,0.288018,0.303644,0.281187,0.003888
2024-01-15,41715.066406,43319.722656,41705.417969,42511.96875,22320220558,21901819891.112816,22746614127.710876,1.910347,796.902344,1.910347,931089482779116.5,21901819891.112816,22746614127.710876,1.910347,931089482779116.5,14.792352,15.995445,14.776418,15.195074,707218360,688474611.563397,726472407.72659,2.722504,0.402722,2.722504,10461422725.883293,688474611.563397,726472407.72659,2.722504,10461422725.883293,2797.746725,0.316657,0.325769,0.320938,0.323211,0.05573,0.280832,0.300184,0.313833,0.288835,0.004144
2024-01-16,42499.335938,43566.273438,42085.996094,43154.945312,24062872740,23697309886.3447,24434074891.981293,1.542634,655.609375,1.542634,1022656112198571.1,23697309886.3447,24434074891.981293,1.542634,1022656112198571.1,15.193633,15.343811,14.789871,15.261762,387299706,385570798.038056,389036366.423376,0.448402,0.068129,0.448402,5884489624.773382,385570798.038056,389036366.423376,0.448402,5884489624.773382,2827.651634,0.323111,0.327774,0.32411,0.328502,0.060737,0.288537,0.28782,0.314122,0.290117,0.002269
2024-01-17,43132.101562,43189.890625,42189.308594,42742.652344,20851232595,21041218377.323235,20662962236.034756,-0.902922,-389.449219,-0.902922,899357481990850.5,21041218377.323235,20662962236.034756,-0.902922,899357481990850.5,15.261658,16.337715,15.261645,15.730317,803102010,779174882.267616,827763898.893904,3.070829,0.468659,3.070829,12256667986.723022,779174882.267616,827763898.893904,3.070829,12256667986.723022,2717.214919,0.328318,0.324712,0.324971,0.325109,0.051509,0.289843,0.306679,0.324253,0.299122,0.004707
2024-01-18,42742.3125,42876.347656,40631.171875,41262.058594,25218357242,26123052089.734352,24344993831.52289,-3.463205,-1480.253906,-3.463205,1077890905974202.2,26123052089.734352,24344993831.52289,-3.463205,1077890905974202.2,15.732048,15.745419,14.249023,14.649993,610064426,655124059.891404,568104007.55607,-6.878031,-1.082055,-6.878031,9597562854.07414,655124059.891404,568104007.55607,-6.878031,9597562854.07414,2816.524128,0.32511,0.322162,0.311987,0.312925,0.064057,0.298875,0.29544,0.302507,0.278359,0.003575
2024-01-19,41278.460938,42134.160156,40297.457031,41618.40625,25752407154,25542057674.37297,25964488949.17276,0.823542,339.945312,0.823542,1063019732752984.5,25542057674.37297,25964488949.17276,0.823542,1063019732752984.5,14.649869,16.320892,14.486667,16.041307,826092587,754436519.021285,904554518.624912,9.497959,1.391438,9.497959,12102148152.63089,754436519.021285,904554518.624912,9.497959,12102148152.63089,2594.452253,0.313064,0.316124,0.309206,0.315857,0.065591,0.278096,0.30636,0.307611,0.305099,0.004841
2024-01-20,41624.589844,41877.894531,41446.824219,41665.585938,11586690904,11575290390.701923,11598102645.67327,0.09849,40.996094,0.09849,482291256525308.94,11575290390.701923,11598102645.67327,0.09849,482291256525308.94,16.043941,16.525059,15.686577,15.742375,732056419,746079932.704703,718296494.929605,-1.879626,-0.301566,-1.879626,11745070359.526966,746079932.704703,718296494.929605,-1.879626,11745070359.526966,2646.715311,0.315912,0.314039,0.318783,0.316246,0.024891,0.304863,0.310234,0.333378,0.299354,0.00429
2024-01-21,41671.488281,41855.367188,41497.007812,41545.785156,9344043642,9372315474.666498,9315857092.049868,-0.301653,-125.703125,-0.301653,389380205127091.56,9372315474.666498,9315857092.049868,-0.301653,389380205127091.56,15.742951,15.878677,15.391012,15.391012,324358693,331775654.142295,317107540.626068,-2.235535,-0.351939,-2.235535,5106363137.837346,331775654.142295,317107540.626068,-2.235535,5106363137.837346,2699.353664,0.316298,0.313856,0.319202,0.31526,0.018447,0.299084,0.297969,0.327031,0.292601,0.0019
2024-01-22,41553.652344,41651.207031,39450.117188,39507.367188,31338708143,32961897382.230347,29795451902.644096,-4.924441,-2046.285156,-4.924441,1302237783076469.2,32961897382.230347,29795451902.644096,-4.924441,1302237783076469.2,15.391611,15.890239,14.520673,14.544948,708261898,749489924.067191,669301747.829223,-5.500811,-0.846663,-5.500811,10901291690.42783,749489924.067191,669301747.829223,-5.500811,10901291690.42783,2716.226157,0.315328,0.312195,0.302145,0.298485,0.081642,0.292338,0.298188,0.308341,0.276341,0.00415
2024-01-23,39518.714844,40127.351562,38521.894531,39845.550781,29244553045,29004672538.297886,29486417461.619373,0.827041,326.835938,0.827041,1155707152518275.8,29004672538.297886,29486417461.619373,0.827041,1155707152518275.8,14.544541,14.858844,13.594903,14.274681,616651164,628308842.871604,605209782.381276,-1.855406,-0.26986,-1.855406,8968908358.841274,628308842.871604,605209782.381276,-1.855406,8968908358.841274,2791.344376,0.298582,0.299798,0.29441,0.301268,0.075625,0.276074,0.278617,0.288461,0.271146,0.003613
2024-01-24,39877.59375,40483.785156,39508.796875,40077.074219,22359526178,22248233404.0148,22471375674.009655,0.500232,199.480469,0.500232,891644101368774.1,22248233404.0148,22471375674.009655,0.500232,891644101368774.1,14.275462,14.411542,13.927312,14.235134,416405212,417584884.772526,415228871.790268,-0.282499,-0.040328,-0.282499,5944376843.20763,417584884.772526,415228871.790268,-0.282499,5944376843.20763,2815.363302,0.301535,0.302698,0.302634,0.303173,0.055843,0.270907,0.27013,0.295599,0.270386,0.002439
2024-01-25,40075.550781,40254.480469,39545.664062,39933.808594,18491782013,18557417266.07491,18426378903.56795,-0.353687,-141.742188,-0.353687,741068349097786.9,18557417266.07491,18426378903.56795,-0.353687,741068349097786.9,14.235353,14.235353,13.533996,13.757712,335499608,347147504.06504,324242535.665948,-3.355316,-0.477641,-3.355316,4775955508.875656,347147504.06504,324242535.665948,-3.355316,4775955508.875656,2902.648895,0.303164,0.300832,0.302941,0.301994,0.04473,0.270137,0.266786,0.287153,0.261211,0.001965
2024-01-26,39936.816406,42209.386719,39825.691406,41816.871094,25598119893,24447247911.49456,26803170010.327084,4.707573,1880.054688,4.707573,1022307414511916.8,24447247911.49456,26803170010.327084,4.707573,1022307414511916.8,13.757756,14.279745,13.648445,14.195535,349862980,339073496.949193,360995789.632068,3.182048,0.437778,3.182048,4813329593.866291,339073496.949193,360995789.632068,3.182048,4813329593.866291,2945.776398,0.302023,0.316736,0.305274,0.317491,0.065148,0.260967,0.267629,0.28961,0.269625,0.002049
2024-01-27,41815.625,42195.632812,41431.28125,42120.054688,11422941934,11340380724.87768,11506104212.294258,0.728029,304.429688,0.728029,477657456308918.75,11340380724.87768,11506104212.294258,0.728029,477657456308918.75,14.195386,14.390692,14.103151,14.340298,227717439,225416305.722359,230042063.099853,1.020837,0.144912,1.020837,3232536930.261706,225416305.722359,230042063.099853,1.020837,3232536930.261706,2937.181331,0.317484,0.316624,0.318654,0.319986,0.02442,0.26937,0.269734,0.299375,0.272407,0.001333
2024-01-28,42126.125,42797.175781,41696.910156,42035.59375,16858971687,16895280530.158396,16822740873.448109,-0.214905,-90.53125,-0.214905,710203148658023.0,16895280530.158396,16822740873.448109,-0.214905,710203148658023.0,14.341546,14.687257,14.23401,14.517562,330708266,326698646.604094,334767096.030438,1.227314,0.176016,1.227314,4742867828.816858,326698646.604094,334767096.030438,1.227314,4742867828.816858,2895.499534,0.320039,0.321518,0.320867,0.319291,0.040039,0.272176,0.275361,0.302185,0.275814,0.001937
2024-01-29,42030.914062,43305.867188,41818.332031,43288.246094,20668476578,20068148775.79755,21286762861.282272,2.991446,1257.332031,2.991446,868714962852712.1,20068148775.79755,21286762861.282272,2.991446,868714962852712.1,14.509693,15.063239,14.299774,14.988256,460964052,446245830.264582,476167714.800323,3.298232,0.478563,3.298232,6688446945.742447,446245830.264582,476167714.800323,3.298232,6688446945.742447,2888.14421,0.319256,0.325656,0.321879,0.329599,0.050984,0.275405,0.282496,0.303597,0.28486,0.0027
2024-01-30,43300.226562,43838.945312,42711.371094,42952.609375,23842814518,24035775370.5636,23651402768.39014,-0.802807,-347.617188,-0.802807,1032399270517064.1,24035775370.5636,23651402768.39014,-0.802807,1032399270517064.1,14.988559,15.773017,14.913155,15.467368,539457495,522757996.155754,556690459.164145,3.194499,0.478809,3.194499,8085690367.306981,522757996.155754,556690459.164145,3.194499,8085690367.306981,2776.98242,0.329701,0.329993,0.329321,0.326837,0.060105,0.284599,0.295964,0.316769,0.294068,0.003161
2024-01-31,42946.25,43717.40625,42298.945312,42582.605469,24673628793,24884335255.836132,24464706473.20102,-0.846743,-363.644531,-0.846743,1059639830551376.1,24884335255.836132,24464706473.20102,-0.846743,1059639830551376.1,15.467272,16.026806,15.107113,15.398607,741461692,744767973.741121,738170087.983133,-0.443934,-0.068665,-0.443934,11468389523.017996,744767973.741121,738170087.983133,-0.443934,11468389523.017996,2765.354344,0.326788,0.329004,0.325884,0.323792,0.062492,0.293791,0.300779,0.320934,0.292747,0.004345
2024-02-01,42569.761719,43243.167969,41879.191406,43075.773438,21423953779,21172286291.476845,21678612749.0397,1.188665,506.011719,1.188665,912012607445543.6,21172286291.476845,21678612749.0397,1.188665,912012607445543.6,15.399762,17.356886,15.167569,17.184246,1236597577,1108184117.911046,1379891249.772466,11.587737,1.784484,11.587737,19043308565.54958,1108184117.911046,1379891249.772466,11.587737,19043308565.54958,2506.701387,0.32369,0.325146,0.322386,0.327851,0.053155,0.292495,0.326018,0.322233,0.327065,0.007248
2024-02-02,43077.640625,43422.488281,42584.335938,43185.859375,18603843039,18557223968.127872,18650579225.329304,0.251218,108.21875,0.251218,801409664677949.8,18557223968.127872,18650579225.329304,0.251218,801409664677949.8,17.183264,18.833101,17.183264,17.791161,1568486381,1514893595.137468,1623975132.827222,3.537726,0.607897,3.537726,26951715218.00041,1514893595.137468,1623975132.827222,3.537726,26951715218.00041,2427.377302,0.32787,0.326605,0.328262,0.328756,0.045052,0.326739,0.354029,0.365518,0.338729,0.009194
2024-02-03,43184.964844,43359.941406,42890.808594,42992.25,11169245236,11219311918.959396,11119401977.860292,-0.446254,-192.714844,-0.446254,482343462847882.1,11219311918.959396,11119401977.860292,-0.446254,482343462847882.1,17.790956,18.096163,17.535744,17.661924,650741970,655496074.026702,646022345.974006,-0.725268,-0.129032,-0.725268,11577322079.167269,655496074.026702,646022345.974006,-0.725268,11577322079.167269,2434.176997,0.328753,0.326096,0.330816,0.327163,0.023691,0.338407,0.340046,0.373088,0.336245,0.003813
2024-02-04,42994.941406,43097.644531,42374.832031,42583.582031,14802225490,14945215673.90954,14660603382.21198,-0.956762,-411.359375,-0.956762,636420817624650.1,14945215673.90954,14660603382.21198,-0.956762,636420817624650.1,17.661804,18.620283,17.568169,18.17606,702727905,682845614.101926,723189104.926985,2.911682,0.514256,2.911682,12411442663.437195,682845614.101926,723189104.926985,2.911682,12411442663.437195,2342.839025,0.327189,0.323962,0.326516,0.3238,0.034129,0.335927,0.349991,0.373784,0.346126,0.004118
2024-02-05,42577.621094,43494.25,42264.816406,42658.667969,18715487317,18679929906.668854,18751112411.17342,0.190351,81.046875,0.190351,796860927568109.8,18679929906.668854,18751112411.17342,0.190351,796860927568109.8,18.175743,19.684988,17.853174,19.131561,1106380674,1051105584.70413,1164562545.96464,5.258757,0.955818,5.258757,20109290904.778244,1051105584.70413,1164562545.96464,5.258757,20109290904.778244,2229.753617,0.323755,0.327188,0.3256,0.324418,0.045373,0.345795,0.370194,0.379904,0.36449,0.006485
2024-02-06,42657.390625,43344.148438,42529.019531,43084.671875,16798476726,16631882115.406109,16966740045.16736,1.001658,427.28125,1.001658,716579183605953.1,16631882115.406109,16966740045.16736,1.001658,716579183605953.1,19.131905,19.26544,18.292929,18.298014,675104330,705870694.974575,645678960.225379,-4.35864,-0.833891,-4.35864,12916031637.99141,705870694.974575,645678960.225379,-4.35864,12916031637.99141,2354.609228,0.324411,0.325967,0.327801,0.327924,0.039865,0.364154,0.362233,0.389348,0.34847,0.003956
2024-02-07,43090.019531,44341.949219,42775.957031,44318.222656,21126587775,20541100822.440937,21728762974.92127,2.850319,1228.203125,2.850319,910345079853417.5,20541100822.440937,21728762974.92127,2.850319,910345079853417.5,18.297543,19.043726,18.102057,18.854925,579755784,562617249.951943,597416394.734012,3.046216,0.557383,3.046216,10608106139.11569,562617249.951943,597416394.734012,3.046216,10608106139.11569,2350.485207,0.327972,0.334085,0.329859,0.338075,0.052301,0.348134,0.358026,0.385249,0.359173,0.003397
2024-02-08,44332.125,45575.839844,44332.125,45301.566406,26154524080,25594824259.103374,26726463246.09941,2.18677,969.441406,2.18677,1159485630830070.0,25594824259.103374,26726463246.09941,2.18677,1159485630830070.0,18.853783,19.239655,18.063301,18.231304,615473559,636487911.296734,595153018.784554,-3.301611,-0.622478,-3.301611,11604004710.552042,636487911.296734,595153018.784554,-3.301611,11604004710.552042,2484.823136,0.338193,0.344122,0.342827,0.346167,0.066747,0.358814,0.361744,0.384417,0.347188,0.003606
2024-02-09,45297.382812,48152.496094,45260.824219,47147.199219,39316770844,37774180638.152115,40922356050.74473,4.083716,1849.816406,4.083716,1780946819872006.8,37774180638.152115,40922356050.74473,4.083716,1780946819872006.8,18.230295,18.607822,18.08283,18.467882,565029386,557760354.200666,572393151.716691,1.303254,0.237587,1.303254,10300652492.874243,557760354.200666,572393151.716691,1.303254,10300652492.874243,2552.929395,0.346137,0.365084,0.350565,0.361356,0.104565,0.346843,0.349755,0.384836,0.351735,0.003311
2024-02-10,47153.527344,48146.171875,46905.320312,47771.277344,16398681570,16186623486.081236,16613517789.271944,1.310082,617.75,1.310082,773255679812444.1,16186623486.081236,16613517789.271944,1.310082,773255679812444.1,18.467752,19.091101,18.049845,19.091101,429015962,415008056.040647,443496681.502392,3.375334,0.623348,3.375334,7922960586.174015,415008056.040647,443496681.502392,3.375334,7922960586.174015,2502.27989,0.361412,0.365033,0.364269,0.366492,0.038716,0.351402,0.358925,0.384128,0.363712,0.002513
2024-02-11,47768.96875,48535.9375,47617.40625,48293.917969,19315867136,19105905927.860226,19528135678.27457,1.098934,524.949219,1.098934,922699053598736.1,19105905927.860226,19528135678.27457,1.098934,922699053598736.1,19.085882,20.64831,18.881409,20.12896,862425647,817734973.644429,909558745.284608,5.465178,1.043077,5.465178,16460154293.59408,817734973.644429,909558745.284608,5.465178,16460154293.59408,2399.225732,0.366476,0.368203,0.370203,0.370793,0.047098,0.363271,0.388473,0.401985,0.383659,0.005054
2024-02-12,48296.386719,50280.476562,47745.761719,49958.222656,34511985805,33363961411.10048,35699512702.59652,3.440912,1661.835938,3.440912,1666804212870290.8,33363961411.10048,35699512702.59652,3.440912,1666804212870290.8,20.130297,20.822092,19.815121,20.491962,848502024,833526684.215921,863746414.320666,1.796624,0.361666,1.796624,17080597499.740126,833526684.215921,863746414.320666,1.796624,17080597499.740126,2437.942331,0.370817,0.382396,0.371272,0.384489,0.090759,0.383324,0.391771,0.422036,0.390635,0.004973
2024-02-13,49941.359375,50358.390625,48406.496094,49742.441406,35593051468,35735386610.77687,35451283250.4698,-0.398303,-198.917969,-0.398303,1777565374616259.2,35735386610.77687,35451283250.4698,-0.398303,1777565374616259.2,20.489805,20.576597,19.606749,19.886284,613499013,632117863.715073,595428575.202596,-2.945471,-0.603521,-2.945471,12570475279.987844,632117863.715073,595428575.202596,-2.945471,12570475279.987844,2501.344229,0.384354,0.383029,0.376778,0.382713,0.093866,0.390227,0.387112,0.417561,0.378995,0.003595
2024-02-14,49733.445312,52021.371094,49296.832031,51826.695312,39105608050,37526155346.00096,40751538942.90938,4.208938,2093.25,4.208938,1944856619366734.8,37526155346.00096,40751538942.90938,4.208938,1944856619366734.8,19.887087,20.419579,19.745403,20.277943,543487979,533012289.896199,554169554.655162,1.965375,0.390856,1.965375,10808392650.242271,533012289.896199,554169554.655162,1.965375,10808392650.242271,2555.816248,0.382643,0.396558,0.384198,0.399865,0.103958,0.378654,0.384133,0.420539,0.386522,0.003184
2024-02-15,51836.785156,52820.066406,51371.628906,51938.554688,38564360533,38488796688.02947,38640072730.09265,0.196327,101.769531,0.196327,1999052471637287.8,38488796688.02947,38640072730.09265,0.196327,1999052471637287.8,20.2777,20.510305,19.707741,19.949381,544567670,553529963.779602,535750486.178391,-1.619116,-0.32832,-1.619116,11042580072.961523,553529963.779602,535750486.178391,-1.619116,11042580072.961523,2603.517122,0.399952,0.403056,0.401487,0.400786,0.102403,0.386154,0.385855,0.41973,0.380207,0.003191
2024-02-16,51937.726562,52537.96875,51641.367188,52160.203125,28180567298,28060369994.957787,28301279469.22325,0.428353,222.476562,0.428353,1463634598699653.2,28060369994.957787,28301279469.22325,0.428353,1463634598699653.2,19.949089,20.301765,19.276447,19.572353,489684939,499110570.584059,480437309.117356,-1.888486,-0.376736,-1.888486,9768768454.69828,499110570.584059,480437309.117356,-1.888486,9768768454.69828,2664.993941,0.400783,0.400761,0.403735,0.40261,0.072568,0.379845,0.381897,0.410468,0.372961,0.002869
2024-02-17,52161.675781,52191.914062,50669.667969,51662.996094,20009091006,20202229770.773228,19817798699.903923,-0.956027,-498.679688,-0.956027,1043707717732497.2,20202229770.773228,19817798699.903923,-0.956027,1043707717732497.2,19.572495,20.247217,19.303455,20.034607,427306998,417450858.846839,437395843.535116,2.36103,0.462112,2.36103,8363463871.087555,417450858.846839,437395843.535116,2.36103,8363463871.087555,2578.687781,0.402626,0.397946,0.395637,0.398518,0.04909,0.372614,0.380862,0.411048,0.381845,0.002503
2024-02-18,51661.96875,52356.964844,51233.707031,52122.546875,17595377311,17439896691.259697,17752244075.597855,0.891523,460.578125,0.891523,909011832785341.0,17439896691.259697,17752244075.597855,0.891523,909011832785341.0,20.034363,20.343292,19.80669,20.096508,356118168,355016929.588228,357222822.378556,0.310193,0.062145,0.310193,7134600574.879394,355016929.588228,357222822.378556,0.310193,7134600574.879394,2593.612124,0.398513,0.399288,0.400338,0.4023,0.042155,0.381482,0.382685,0.421855,0.383035,0.002086
2024-02-19,52134.8125,52483.324219,51711.820312,51779.144531,21362184346,21508919962.881798,21216449771.536827,-0.682208,-355.667969,-0.682208,1113713475469145.0,21508919962.881798,21216449771.536827,-0.682208,1113713475469145.0,20.098555,20.217604,19.698467,19.820606,454015884,460382640.78622,447737174.825449,-1.382927,-0.277948,-1.382927,9125063038.928993,460382640.78622,447737174.825449,-1.382927,9125063038.928993,2612.389547,0.402405,0.400316,0.404322,0.399474,0.052977,0.382715,0.3803,0.419531,0.377732,0.00266
2024-02-20,51777.726562,52945.050781,50792.3125,52284.875,33353758256,33030236274.08299,33680449045.790955,0.979472,507.148438,0.979472,1726981774810894.8,33030236274.08299,33680449045.790955,0.979472,1726981774810894.8,19.82036,19.869354,18.706751,19.295195,568223480,583689061.283344,553167678.88952,-2.649627,-0.525166,-2.649627,11262394038.444443,583689061.283344,553167678.88952,-2.649627,11262394038.444443,2709.735559,0.399466,0.404072,0.396659,0.403636,0.087432,0.377373,0.373692,0.398234,0.367635,0.003329
2024-02-21,52273.535156,52368.816406,50671.757812,51839.179688,28624907020,28864752345.129543,28387054636.96463,-0.830928,-434.355469,-0.830928,1496325083454357.2,28864752345.129543,28387054636.96463,-0.830928,1496325083454357.2,19.295189,19.295189,18.048803,18.582254,495965298,514993708.707481,477639964.646534,-3.694882,-0.712934,-3.694882,9569744114.643723,514993708.707481,477639964.646534,-3.694882,9569744114.643723,2789.714237,0.403546,0.399385,0.395655,0.399968,0.073845,0.367289,0.362798,0.384105,0.353933,0.002906
2024-02-22,51854.644531,52009.613281,50926.292969,51304.972656,25413900611,25686180385.779495,25144507068.219208,-1.060024,-549.671875,-1.060024,1317828782335922.0,25686180385.779495,25144507068.219208,-1.060024,1317828782335922.0,18.583708,18.999245,18.09054,18.112953,426909233,438004579.69186,416094948.936068,-2.533158,-0.470755,-2.533158,7933556447.22766,438004579.69186,416094948.936068,-2.533158,7933556447.22766,2832.501808,0.400099,0.396462,0.397776,0.395572,0.064619,0.353629,0.357182,0.385002,0.344913,0.002501
2024-02-23,51283.90625,51497.933594,50561.777344,50731.949219,21427078270,21660202104.041443,21196463494.818546,-1.076277,-551.957031,-1.076277,1098864273210092.4,21660202104.041443,21196463494.818546,-1.076277,1098864273210092.4,18.112076,18.251242,17.666002,17.939098,438465711,442693609.080221,434278191.009298,-0.955039,-0.172977,-0.955039,7941524195.816392,442693609.080221,434278191.009298,-0.955039,7941524195.816392,2828.009982,0.395402,0.3923,0.394738,0.390856,0.053164,0.344573,0.342988,0.375885,0.341572,0.002569
2024-02-24,50736.371094,51684.195312,50585.445312,51571.101562,15174077879,14928470072.35976,15423726501.235558,1.645231,834.730469,1.645231,769877646274406.9,14928470072.35976,15423726501.235558,1.645231,769877646274406.9,17.939093,18.550091,17.794312,18.52636,274343168,265646766.133407,283324261.476154,3.273671,0.587267,3.273671,4921467504.835449,265646766.133407,283324261.476154,3.273671,4921467504.835449,2783.660837,0.390896,0.393815,0.394936,0.397762,0.035198,0.341251,0.348659,0.37864,0.352859,0.001606
2024-02-25,51565.214844,51950.027344,51306.171875,51733.238281,15413239245,15363178867.43625,15463462742.541943,0.325846,168.023438,0.325846,794786993106544.1,15363178867.43625,15463462742.541943,0.325846,794786993106544.1,18.526796,18.822857,18.390518,18.704636,249814543,247439365.041082,252212520.36408,0.959903,0.177839,0.959903,4628263161.166594,247439365.041082,252212520.36408,0.959903,4628263161.166594,2765.797706,0.397717,0.395978,0.400941,0.399096,0.035885,0.352536,0.353835,0.391444,0.356285,0.001462
2024-02-26,51730.539062,54938.175781,50931.03125,54522.402344,34074411896,32329604343.26502,35913385568.54756,5.396934,2791.863281,5.396934,1762687695617742.8,32329604343.26502,35913385568.54756,5.396934,1762687695617742.8,18.704109,19.261225,18.174183,19.116257,452194269,442444936.261473,462158429.575974,2.203513,0.412148,2.203513,8457890983.324929,442444936.261473,462158429.575974,2.203513,8457890983.324929,2852.14847,0.399078,0.420287,0.397815,0.422049,0.089502,0.35594,0.362153,0.386798,0.364196,0.002649
2024-02-27,54519.363281,57537.839844,54484.199219,57085.371094,49756832031,47520244665.96183,52098686594.82074,4.706599,2566.007812,4.706599,2712710801222225.0,47520244665.96183,52098686594.82074,4.706599,2712710801222225.0,19.115616,19.352936,18.776482,19.036427,477370753,479356559.313974,475393173.185988,-0.414265,-0.079189,-0.414265,9125235929.85585,479356559.313974,475393173.185988,-0.414265,9125235929.85585,2998.744064,0.422028,0.441436,0.427424,0.443141,0.134561,0.363842,0.363893,0.399732,0.362661,0.002797
